name,status,price,items_sold,free_returns,shipping
"Kitchen Aid KSM97Mi, Deluxe Stand Mixer 4.5qt, Mineral Water",Brand New,$176.00,0,True,0
"K45DH Stand Mixer Coated 4.5 QT Dough Hook for KitchenAid,SAW10674618 1-PACK",Brand New,$11.79,1747,True,0
650W 6QT Stand Mixer Blender Meat Grinder Juicer Food Mixer 6 Speed Kitchen Red,Brand New,$109.95,397,True,0
KitchenAid Deluxe Series 4.5 Quart Tilt-Head Stand Mixer with Stainless Bowl,Brand New,$304.90,0,False,0
KitchenAid DELUXE 4.5qt Tilt-Head Stand Mixer KSM97MI Color: Mineral Water - NEW,Brand New,$270.00,0,False,4691
KitchenAid Pro 500 Series 10-Speed 5-Quart Stand Mixer White Works NO BOWL,Pre-Owned,$139.99,0,False,0
KitchenAid KSM105GVCMC 5-Qt. Tilt-Head Stand Mixer LKNW w/GLASS BOWL + ALL TOOLS,Pre-Owned,$215.00,0,True,2850
Stainless Steel Kitchen Aid Stand Mixer Attachments 3-Piece K45WW K45DH K45B,Brand New,$30.99,0,True,0
KitchenAid KSM55SXBXIB 5.5 Qt Bowl-Lift Stand Mixer Ink Dark Blue Kitchen Aid,Pre-Owned,$300.00,0,False,0
KitchenAid KP26M1X Pro 600 6-Quart Bowl-Lift Stand Mixer Cobalt Blue,Pre-Owned,$359.99,0,True,6000
Vintage Kitchen Aid Hobart Model K45SS Cream Stand Mixer,Pre-Owned,$159.95,0,True,3407
KitchenAid Classic Plus KSM75WH 4.5 Qt Tilt‑Head Mixer w/ Attachments,Pre-Owned,$21.00,0,True,1500
"4.5/5 QT Flex Edge Beater for Kitchenaid Mixer, Flat Paddle Beater Attachments",Brand New,$13.99,819,True,0
Glass Mixer Bowl for KitchenAid 4.5 and 5 Quart Tilt-Head Stand Mixers,Open Box,$39.95,0,False,1595
Retired Green  Apple Kitchenaid Artisan Mixer With Book Tested Works Great,Pre-Owned,$225.00,0,False,2500
KitchenAid,Pre-Owned,$115.50,0,False,8944
(REPAIR KIT) 4oz Food Grade Grease for KitchenAid Stand Mixer,Brand New,$14.99,1213,False,0
KitchenAid MIXER Bowl-Lift Stand Mixer 5.5 Quart MODEL KSM55SXXXCU *NEW*,Brand New,$310.00,0,True,0
"KitchenAid Refurbished Artisan 5-Quart Tilt-Head Stand Mixer, Empire Red",Open Box,$179.50,0,False,0
Refurbished KitchenAid® 6 Quart Bowl-Lift Stand Mixer - Empire Red,Pre-Owned,$181.90,0,False,0
KitchenAid Classic 4.5Qt Tilt-Head Stand Mixer Onyx Black K45SSOB,Brand New,$259.98,0,False,0
KitchenAid 5.5 Qt Bowl-Lift Stand Mixer – Refurbished – Contour Silver,Open Box,$175.11,0,False,0
KitchenAid Deluxe Series 4.5 Quart Tilt-Head Stand Mixer with Stainless (7927),Brand New,$269.99,0,False,0
